Year,Month,Day,Hour,Minute,Total PV Output (kW)
2012,5,19,1,0,0
2012,5,19,1,30,0
2012,5,19,2,0,0
2012,5,19,2,30,0
2012,5,19,3,0,0
2012,5,19,3,30,0
2012,5,19,4,0,0
2012,5,19,4,30,0
2012,5,19,5,0,300.6326625
2012,5,19,5,30,6711.31042
2012,5,19,6,0,10802.98268
2012,5,19,6,30,14268.45499
2012,5,19,7,0,4457.839392
2012,5,19,7,30,8356.268029
2012,5,19,8,0,19492.89227
2012,5,19,8,30,29014.49613
2012,5,19,9,0,33733.11154
2012,5,19,9,30,36589.88198
2012,5,19,10,0,36972.13722
2012,5,19,10,30,37114.8476
2012,5,19,11,0,37190.09882
2012,5,19,11,30,37235.67612
2012,5,19,12,0,37202.98181
2012,5,19,12,30,37240.96062
2012,5,19,13,0,37307.69231
2012,5,19,13,30,37307.69231
2012,5,19,14,0,37252.23441
2012,5,19,14,30,37116.66061
2012,5,19,15,0,36890.45694
2012,5,19,15,30,35258.57563
2012,5,19,16,0,33161.92768
2012,5,19,16,30,30427.47516
2012,5,19,17,0,26925.6451
2012,5,19,17,30,20094.25935
2012,5,19,18,0,9120.085621
2012,5,19,18,30,455.6445424
2012,5,19,19,0,0
2012,5,19,19,30,0
2012,5,19,20,0,0
2012,5,19,20,30,0
2012,5,19,21,0,0
2012,5,19,21,30,0
2012,5,19,22,0,0
2012,5,19,22,30,0
2012,5,19,23,0,0
2012,5,19,23,30,0
2012,5,20,0,0,0
2012,5,20,0,30,0
2012,5,20,1,0,0
2012,5,20,1,30,0
2012,5,20,2,0,0
2012,5,20,2,30,0
2012,5,20,3,0,0
2012,5,20,3,30,0
2012,5,20,4,0,0
2012,5,20,4,30,0
2012,5,20,5,0,529.6845003
2012,5,20,5,30,9533.665646
2012,5,20,6,0,19234.21143
2012,5,20,6,30,26673.13008
2012,5,20,7,0,25500.06372
2012,5,20,7,30,30620.75875
2012,5,20,8,0,33912.81151
2012,5,20,8,30,36031.92248
2012,5,20,9,0,36678.15974
2012,5,20,9,30,36996.81978
2012,5,20,10,0,37278.58004
2012,5,20,10,30,36863.3626
2012,5,20,11,0,36892.99391
2012,5,20,11,30,36908.63193
2012,5,20,12,0,36889.17605
2012,5,20,12,30,36784.27847
2012,5,20,13,0,36280.63023
2012,5,20,13,30,35967.98327
2012,5,20,14,0,35669.37397
2012,5,20,14,30,35914.84998
2012,5,20,15,0,35738.16866
2012,5,20,15,30,34649.95688
2012,5,20,16,0,33259.46678
2012,5,20,16,30,30395.5065
2012,5,20,17,0,26130.29405
2012,5,20,17,30,19643.25005
2012,5,20,18,0,8943.607935
2012,5,20,18,30,474.1681289
2012,5,20,19,0,0
2012,5,20,19,30,0
2012,5,20,20,0,0
2012,5,20,20,30,0
2012,5,20,21,0,0
2012,5,20,21,30,0
2012,5,20,22,0,0
2012,5,20,22,30,0
2012,5,20,23,0,0
2012,5,20,23,30,0
2012,5,21,0,0,0
2012,5,21,0,30,0
2012,5,21,1,0,0
2012,5,21,1,30,0
2012,5,21,2,0,0
2012,5,21,2,30,0
2012,5,21,3,0,0
2012,5,21,3,30,0
2012,5,21,4,0,0
2012,5,21,4,30,0
2012,5,21,5,0,579.1066243
2012,5,21,5,30,9577.586185
2012,5,21,6,0,18585.86324
2012,5,21,6,30,24756.67767
2012,5,21,7,0,19446.4484
2012,5,21,7,30,22932.15582
2012,5,21,8,0,24892.30837
2012,5,21,8,30,31005.75114
2012,5,21,9,0,32457.01519
2012,5,21,9,30,34127.43101
2012,5,21,10,0,36917.23654
2012,5,21,10,30,36959.8374
2012,5,21,11,0,36969.1396
2012,5,21,11,30,36967.48546
2012,5,21,12,0,36672.06671
2012,5,21,12,30,36421.91087
2012,5,21,13,0,36484.97281
2012,5,21,13,30,36436.05367
2012,5,21,14,0,36134.32847
2012,5,21,14,30,36290.72978
2012,5,21,15,0,36388.79756
2012,5,21,15,30,36728.88188
2012,5,21,16,0,34948.4625
2012,5,21,16,30,32288.19269
2012,5,21,17,0,28316.14991
2012,5,21,17,30,21963.28851
2012,5,21,18,0,10293.34893
2012,5,21,18,30,778.1722521
2012,5,21,19,0,0
2012,5,21,19,30,0
2012,5,21,20,0,0
2012,5,21,20,30,0
2012,5,21,21,0,0
2012,5,21,21,30,0
2012,5,21,22,0,0
2012,5,21,22,30,0
2012,5,21,23,0,0
2012,5,21,23,30,0
2012,5,22,0,0,0
2012,5,22,0,30,0
2012,5,22,1,0,0
2012,5,22,1,30,0
2012,5,22,2,0,0
2012,5,22,2,30,0
2012,5,22,3,0,0
2012,5,22,3,30,0
2012,5,22,4,0,0
2012,5,22,4,30,0
2012,5,22,5,0,379.442634
2012,5,22,5,30,6912.690571
2012,5,22,6,0,17579.25785
2012,5,22,6,30,24044.65172
2012,5,22,7,0,23487.39604
2012,5,22,7,30,31140.10002
2012,5,22,8,0,33506.72877
2012,5,22,8,30,34599.04195
2012,5,22,9,0,35643.41984
2012,5,22,9,30,36820.44248
2012,5,22,10,0,36930.48188
2012,5,22,10,30,37307.69231
2012,5,22,11,0,37307.69231
2012,5,22,11,30,37307.69231
2012,5,22,12,0,37307.69231
2012,5,22,12,30,37307.69231
2012,5,22,13,0,37307.69231
2012,5,22,13,30,37307.69231
2012,5,22,14,0,37307.69231
2012,5,22,14,30,37307.69231
2012,5,22,15,0,37284.1697
2012,5,22,15,30,36963.88966
2012,5,22,16,0,34835.72019
2012,5,22,16,30,32119.79538
2012,5,22,17,0,28122.54385
2012,5,22,17,30,21955.88636
2012,5,22,18,0,10492.72498
2012,5,22,18,30,1071.510553
2012,5,22,19,0,0
2012,5,22,19,30,0
2012,5,22,20,0,0
2012,5,22,20,30,0
2012,5,22,21,0,0
2012,5,22,21,30,0
2012,5,22,22,0,0
2012,5,22,22,30,0
2012,5,22,23,0,0
2012,5,22,23,30,0
2012,5,23,0,0,0
2012,5,23,0,30,0
2012,5,23,1,0,0
2012,5,23,1,30,0
2012,5,23,2,0,0
2012,5,23,2,30,0
2012,5,23,3,0,0
2012,5,23,3,30,0
2012,5,23,4,0,0
2012,5,23,4,30,0
2012,5,23,5,0,1402.082248
2012,5,23,5,30,11620.94361
2012,5,23,6,0,21880.15536
2012,5,23,6,30,22800.13643
2012,5,23,7,0,16882.59956
2012,5,23,7,30,12896.61392
2012,5,23,8,0,20529.32697
2012,5,23,8,30,23870.27262
2012,5,23,9,0,25309.28962
2012,5,23,9,30,27065.94312
2012,5,23,10,0,26791.51724
2012,5,23,10,30,28627.02968
2012,5,23,11,0,29085.86417
2012,5,23,11,30,30032.74733
2012,5,23,12,0,32063.92547
2012,5,23,12,30,34984.16298
2012,5,23,13,0,34334.79425
2012,5,23,13,30,35179.90615
2012,5,23,14,0,34563.69406
2012,5,23,14,30,34440.64815
2012,5,23,15,0,34564.16946
2012,5,23,15,30,33723.01283
2012,5,23,16,0,31854.37864
2012,5,23,16,30,29552.44641
2012,5,23,17,0,26403.98978
2012,5,23,17,30,20764.97354
2012,5,23,18,0,10421.82583
2012,5,23,18,30,1172.336843
2012,5,23,19,0,0
2012,5,23,19,30,0
2012,5,23,20,0,0
2012,5,23,20,30,0
2012,5,23,21,0,0
2012,5,23,21,30,0
2012,5,23,22,0,0
2012,5,23,22,30,0
2012,5,23,23,0,0
2012,5,23,23,30,0
2012,5,24,0,0,0
2012,5,24,0,30,0
2012,5,24,1,0,0
2012,5,24,1,30,0
2012,5,24,2,0,0
2012,5,24,2,30,0
2012,5,24,3,0,0
2012,5,24,3,30,0
2012,5,24,4,0,0
2012,5,24,4,30,0
2012,5,24,5,0,847.1313351
2012,5,24,5,30,7327.731057
2012,5,24,6,0,17360.62856
2012,5,24,6,30,23036.944
2012,5,24,7,0,3384.957793
2012,5,24,7,30,4477.880393
2012,5,24,8,0,8236.198584
2012,5,24,8,30,12230.993
2012,5,24,9,0,22137.45716
2012,5,24,9,30,22500.2318
2012,5,24,10,0,23058.24222
2012,5,24,10,30,23483.20183
2012,5,24,11,0,30995.39847
2012,5,24,11,30,33618.17876
2012,5,24,12,0,34239.80761
2012,5,24,12,30,32981.07027
2012,5,24,13,0,31455.74436
2012,5,24,13,30,30305.04964
2012,5,24,14,0,31324.86195
2012,5,24,14,30,33214.5665
2012,5,24,15,0,35200.73859
2012,5,24,15,30,33543.31178
2012,5,24,16,0,26421.69474
2012,5,24,16,30,21737.55582
2012,5,24,17,0,14995.203
2012,5,24,17,30,7362.534546
2012,5,24,18,0,9287.735141
2012,5,24,18,30,872.4239862
2012,5,24,19,0,0
2012,5,24,19,30,0
2012,5,24,20,0,0
2012,5,24,20,30,0
2012,5,24,21,0,0
2012,5,24,21,30,0
2012,5,24,22,0,0
2012,5,24,22,30,0
2012,5,24,23,0,0
2012,5,24,23,30,0
2012,5,25,0,0,0
2012,5,25,0,30,0
2012,5,25,1,0,0
2012,5,25,1,30,0
2012,5,25,2,0,0
2012,5,25,2,30,0
2012,5,25,3,0,0
2012,5,25,3,30,0
2012,5,25,4,0,0
2012,5,25,4,30,0
2012,5,25,5,0,674.1339901
2012,5,25,5,30,1410.05148
2012,5,25,6,0,15603.9161
2012,5,25,6,30,14993.84231
2012,5,25,7,0,2859.345285
2012,5,25,7,30,3131.45552
2012,5,25,8,0,3359.159632
2012,5,25,8,30,2986.165394
2012,5,25,9,0,4922.564149
2012,5,25,9,30,3750.690991
2012,5,25,10,0,4049.24503
2012,5,25,10,30,5250.491569
2012,5,25,11,0,7016.997936
2012,5,25,11,30,8401.981866
2012,5,25,12,0,8737.901259
2012,5,25,12,30,10858.28616
2012,5,25,13,0,17615.66179
2012,5,25,13,30,16283.85172
2012,5,25,14,0,16731.25297
2012,5,25,14,30,16512.20157
2012,5,25,15,0,16705.1532
2012,5,25,15,30,18654.39639
2012,5,25,16,0,22072.50885
2012,5,25,16,30,15203.73503
2012,5,25,17,0,7227.117511
2012,5,25,17,30,4890.250614
2012,5,25,18,0,5658.045151
2012,5,25,18,30,1122.649199
2012,5,25,19,0,0
2012,5,25,19,30,0
2012,5,25,20,0,0
2012,5,25,20,30,0
2012,5,25,21,0,0
2012,5,25,21,30,0
2012,5,25,22,0,0
2012,5,25,22,30,0
2012,5,25,23,0,0
2012,5,25,23,30,0
2012,5,26,0,0,0
2012,5,26,0,30,0
2012,5,26,1,0,0
2012,5,26,1,30,0
2012,5,26,2,0,0
2012,5,26,2,30,0
2012,5,26,3,0,0
2012,5,26,3,30,0
2012,5,26,4,0,0
2012,5,26,4,30,0
2012,5,26,5,0,724.9538293
2012,5,26,5,30,476.9279851
2012,5,26,6,0,8953.571874
2012,5,26,6,30,14930.22101
2012,5,26,7,0,15435.5918
2012,5,26,7,30,23611.37967
2012,5,26,8,0,32517.07365
2012,5,26,8,30,29202.58642
2012,5,26,9,0,33545.76086
2012,5,26,9,30,30844.3603
2012,5,26,10,0,31554.91457
2012,5,26,10,30,30777.22781
2012,5,26,11,0,30779.83416
2012,5,26,11,30,27718.94931
2012,5,26,12,0,36374.75296
2012,5,26,12,30,36334.12483
2012,5,26,13,0,36927.02049
2012,5,26,13,30,37307.69231
2012,5,26,14,0,37307.69231
2012,5,26,14,30,37307.69231
2012,5,26,15,0,37307.69231
2012,5,26,15,30,37307.69231
2012,5,26,16,0,36942.87823
2012,5,26,16,30,34219.98101
2012,5,26,17,0,30392.16742
2012,5,26,17,30,24477.02234
2012,5,26,18,0,12218.88902
2012,5,26,18,30,1959.448843
2012,5,26,19,0,0
2012,5,26,19,30,0
2012,5,26,20,0,0
2012,5,26,20,30,0
2012,5,26,21,0,0
2012,5,26,21,30,0
2012,5,26,22,0,0
2012,5,26,22,30,0
2012,5,26,23,0,0
2012,5,26,23,30,0
2012,5,27,0,0,0
2012,5,27,0,30,0
2012,5,27,1,0,0
2012,5,27,1,30,0
2012,5,27,2,0,0
2012,5,27,2,30,0
2012,5,27,3,0,0
2012,5,27,3,30,0
2012,5,27,4,0,0
2012,5,27,4,30,0
2012,5,27,5,0,1230.384227
2012,5,27,5,30,6190.36883
2012,5,27,6,0,19796.82855
2012,5,27,6,30,25890.40474
2012,5,27,7,0,30555.34406
2012,5,27,7,30,34667.16267
2012,5,27,8,0,36449.32417
2012,5,27,8,30,37077.89946
2012,5,27,9,0,37107.77032
2012,5,27,9,30,37124.25649
2012,5,27,10,0,37163.00026
2012,5,27,10,30,37231.43696
2012,5,27,11,0,37260.58591
2012,5,27,11,30,37285.15173
2012,5,27,12,0,37279.63336
2012,5,27,12,30,37307.69231
2012,5,27,13,0,37260.22748
2012,5,27,13,30,37057.68058
2012,5,27,14,0,36736.86532
2012,5,27,14,30,36689.39587
2012,5,27,15,0,36501.95234
2012,5,27,15,30,36183.15089
2012,5,27,16,0,34721.64459
2012,5,27,16,30,32337.12202
2012,5,27,17,0,28531.08626
2012,5,27,17,30,22919.65453
2012,5,27,18,0,11366.78475
2012,5,27,18,30,1864.561075
2012,5,27,19,0,0
2012,5,27,19,30,0
2012,5,27,20,0,0
2012,5,27,20,30,0
2012,5,27,21,0,0
2012,5,27,21,30,0
2012,5,27,22,0,0
2012,5,27,22,30,0
2012,5,27,23,0,0
2012,5,27,23,30,0
2012,5,28,0,0,0
2012,5,28,0,30,0
2012,5,28,1,0,0
2012,5,28,1,30,0
2012,5,28,2,0,0
2012,5,28,2,30,0
2012,5,28,3,0,0
2012,5,28,3,30,0
2012,5,28,4,0,0
2012,5,28,4,30,0
2012,5,28,5,0,1681.721657
2012,5,28,5,30,10926.26789
2012,5,28,6,0,21341.07477
2012,5,28,6,30,25590.71601
2012,5,28,7,0,25581.33324
2012,5,28,7,30,29861.43444
2012,5,28,8,0,35527.70689
2012,5,28,8,30,36080.75256
2012,5,28,9,0,37053.34347
2012,5,28,9,30,37226.26552
2012,5,28,10,0,37307.69231
2012,5,28,10,30,37307.69231
2012,5,28,11,0,37307.69231
2012,5,28,11,30,37307.69231
2012,5,28,12,0,37307.69231
2012,5,28,12,30,37307.69231
2012,5,28,13,0,37307.69231
2012,5,28,13,30,37307.69231
2012,5,28,14,0,37307.69231
2012,5,28,14,30,37307.69231
2012,5,28,15,0,37307.69231
2012,5,28,15,30,37191.92192
2012,5,28,16,0,35975.90975
2012,5,28,16,30,33493.59776
2012,5,28,17,0,29848.78721
2012,5,28,17,30,24720.58131
2012,5,28,18,0,12978.23288
2012,5,28,18,30,2372.910118
2012,5,28,19,0,0
2012,5,28,19,30,0
2012,5,28,20,0,0
2012,5,28,20,30,0
2012,5,28,21,0,0
2012,5,28,21,30,0
2012,5,28,22,0,0
